Date,Open,High,Low,Close,Adj Close,Volume
2021-04-28,339.809998,340.850006,338.329987,339.000000,338.607208,33615700
2021-04-29,342.369995,342.799988,336.899994,340.220001,339.825806,37708900
2021-04-30,337.700012,340.260010,337.049988,337.989990,337.598389,38263400
2021-05-03,339.230011,340.000000,335.730011,336.190002,335.800476,29729700
2021-05-04,333.559998,333.890015,326.209991,330.140015,329.757507,65147000
2021-05-05,332.250000,333.140015,328.230011,329.029999,328.648773,46219300
2021-05-06,328.760010,331.670013,326.450012,331.510010,331.125916,46814300
2021-05-07,334.369995,336.649994,331.690002,334.200012,333.812775,53324500
2021-05-10,332.779999,332.959991,325.549988,325.760010,325.382568,60700500
2021-05-11,319.700012,326.130005,319.019989,325.309998,324.933075,71963600
2021-05-12,320.230011,322.619995,316.000000,316.890015,316.522858,91164900
2021-05-13,319.920013,322.399994,316.899994,319.339996,318.970001,69877800
2021-05-14,322.600006,327.329987,322.079987,326.390015,326.011841,44370000
2021-05-17,324.630005,326.369995,321.450012,324.410004,324.034119,39395000
2021-05-18,325.390015,326.649994,321.940002,322.220001,321.846649,36528500
2021-05-19,316.660004,322.899994,316.299988,322.589996,322.216217,66319100
2021-05-20,324.119995,329.709991,323.890015,328.829987,328.448975,46466100
2021-05-21,330.429993,330.859985,326.640015,327.010010,326.631104,50330400
2021-05-24,329.369995,333.670013,326.899994,332.510010,332.124756,32475800
2021-05-25,334.070007,334.809998,331.760010,332.970001,332.584198,31280300
2021-05-26,333.660004,334.609985,332.950012,334.130005,333.742859,25444900
2021-05-27,333.670013,334.540009,332.670013,332.880005,332.494324,27931700
2021-05-28,334.119995,335.570007,333.600006,333.929993,333.543091,29927400
2021-06-01,335.299988,335.790009,331.429993,332.820007,332.434387,31145400
2021-06-02,333.250000,334.339996,331.700012,333.470001,333.083618,22047900
2021-06-03,330.549988,331.859985,328.279999,330.000000,329.617645,37057800
2021-06-04,331.850006,336.059998,331.779999,335.600006,335.211151,38736500
2021-06-07,335.049988,336.660004,334.339996,336.600006,336.209991,32611900
2021-06-08,338.399994,339.290009,335.029999,336.760010,336.369812,27282800
2021-06-09,338.170013,338.970001,336.649994,336.839996,336.449707,21485300
2021-06-10,337.190002,340.459991,336.730011,340.350006,339.955658,33702100
2021-06-11,340.359985,341.250000,339.690002,341.239990,340.844604,21222800
2021-06-14,341.679993,344.519989,340.459991,344.510010,344.110840,27827700
2021-06-15,344.149994,344.470001,341.519989,342.260010,341.863434,35963800
2021-06-16,342.739990,343.839996,337.450012,341.010010,340.614899,55399500
2021-06-17,339.970001,346.380005,339.920013,345.339996,344.939880,59722700
2021-06-18,343.630005,344.809998,341.859985,342.630005,342.233002,55414900
2021-06-21,342.429993,344.690002,340.149994,344.359985,344.359985,32992600
2021-06-22,344.149994,348.029999,343.839996,347.570007,347.570007,28941600
2021-06-23,347.510010,348.920013,346.880005,347.739990,347.739990,27188500
2021-06-24,349.730011,351.459991,349.170013,349.890015,349.890015,32581600
2021-06-25,350.470001,350.720001,348.839996,349.459991,349.459991,28682800
2021-06-28,350.779999,353.850006,350.720001,353.709991,353.709991,39130300
2021-06-29,353.529999,355.019989,352.670013,354.989990,354.989990,29426000
2021-06-30,354.829987,355.230011,353.829987,354.429993,354.429993,32724000
2021-07-01,354.070007,355.089996,352.679993,354.570007,354.570007,29290000
2021-07-02,356.519989,358.970001,356.279999,358.640015,358.640015,32727200
2021-07-06,359.260010,360.480011,356.489990,360.190002,360.190002,38842400
2021-07-07,362.450012,362.760010,358.940002,360.950012,360.950012,35265200
2021-07-08,355.739990,359.649994,354.420013,358.769989,358.769989,50890000
2021-07-09,358.170013,361.500000,357.570007,361.010010,361.010010,35184500
2021-07-12,362.450012,362.890015,360.829987,362.420013,362.420013,25717700
2021-07-13,362.029999,365.470001,361.540009,362.420013,362.420013,39723000
2021-07-14,364.829987,365.489990,362.220001,363.070007,363.070007,35336400
2021-07-15,362.980011,363.190002,358.459991,360.519989,360.519989,53391600
2021-07-16,361.399994,362.410004,357.239990,357.600006,357.600006,47262000
2021-07-19,354.049988,355.179993,352.040009,354.670013,354.670013,64404600
2021-07-20,355.630005,360.279999,353.799988,358.790009,358.790009,42183700
2021-07-21,358.350006,361.559998,358.119995,361.559998,361.559998,30259900
2021-07-22,361.769989,363.959991,361.769989,363.950012,363.950012,30252200
2021-07-23,365.309998,368.489990,363.920013,368.200012,368.200012,31960800
2021-07-26,367.489990,368.890015,366.600006,368.489990,368.489990,28438100
2021-07-27,368.220001,368.220001,360.160004,364.429993,364.429993,57933100
2021-07-28,365.600006,367.450012,363.239990,365.829987,365.829987,42066200
2021-07-29,365.250000,367.679993,365.250000,366.480011,366.480011,25672500
2021-07-30,362.440002,365.170013,362.410004,364.570007,364.570007,36463500
2021-08-02,366.279999,366.880005,363.869995,364.600006,364.600006,27334100
2021-08-03,365.279999,366.929993,362.000000,366.809998,366.809998,35558500
2021-08-04,366.769989,368.320007,365.630005,367.339996,367.339996,29602200
2021-08-05,368.179993,369.910004,367.450012,369.670013,369.670013,21443900
2021-08-06,368.369995,369.369995,366.910004,368.049988,368.049988,33313700
2021-08-09,368.519989,369.269989,367.390015,368.730011,368.730011,25960200
2021-08-10,369.260010,369.559998,365.619995,366.839996,366.839996,35130800
2021-08-11,368.140015,368.649994,364.839996,366.209991,366.209991,34249800
2021-08-12,365.690002,367.899994,364.299988,367.529999,367.529999,25969200
2021-08-13,367.890015,369.160004,367.380005,368.820007,368.820007,19318800
2021-08-16,367.670013,369.019989,363.700012,368.980011,368.980011,34856900
2021-08-17,366.149994,367.149994,363.230011,365.730011,365.730011,44793900
2021-08-18,365.179993,366.619995,361.869995,362.209991,362.209991,38541900
2021-08-19,360.220001,365.679993,359.959991,363.959991,363.959991,48499400
2021-08-20,365.059998,368.140015,364.739990,367.730011,367.730011,39462300
2021-08-23,368.799988,373.940002,368.790009,373.230011,373.230011,34034700
2021-08-24,373.839996,374.989990,373.359985,374.369995,374.369995,21732900
2021-08-25,374.630005,375.390015,373.859985,374.799988,374.799988,20441900
2021-08-26,373.920013,374.619995,371.970001,372.420013,372.420013,29133300
2021-08-27,373.070007,376.559998,372.570007,376.040009,376.040009,27088600
2021-08-30,376.850006,380.760010,376.829987,380.260010,380.260010,27295700
2021-08-31,380.510010,380.579987,378.359985,379.950012,379.950012,29628200
2021-09-01,381.040009,382.709991,380.369995,380.579987,380.579987,28138300
2021-09-02,381.970001,382.309998,379.149994,380.399994,380.399994,25453400
2021-09-03,379.220001,381.980011,379.200012,381.570007,381.570007,24605400
2021-09-07,381.679993,382.779999,380.489990,382.109985,382.109985,23970200
2021-09-08,381.929993,381.929993,378.450012,380.779999,380.779999,32949200
2021-09-09,381.010010,382.149994,379.220001,379.470001,379.470001,29399000
2021-09-10,381.230011,381.970001,376.250000,376.589996,376.589996,40210700
